x,y,z,x_L,y_L,z_L,theta,x_dot,y_dot,z_dot,x_Ldot,y_Ldot,z_Ldot,theta_dot,Cable_Length,u1,u2
0.0,-0.0002470131148584187,5.0356855392456055,0.0,-6.105565989855677e-05,4.536685466766357,0.001042428077198565,0.0,-0.002196779940277338,0.07252231240272522,0.0,-0.0011195694096386433,0.07252286374568939,-0.00045403375406749547,0.49900010228157043,15.009600639343262,15.0058012008667
0.0,-0.00029319184250198305,5.037208557128906,0.0,-8.423557301284745e-05,4.538208484649658,0.0010482687503099442,0.0,-0.002421166282147169,0.07978662103414536,0.0,-0.0011999831767752767,0.07978719472885132,0.0010381063912063837,0.49900010228157043,15.013895034790039,14.997108459472656
0.0,-0.00034389307256788015,5.038876056671143,0.0,-0.00010912107245530933,4.5398759841918945,0.0011098982067778707,0.0,-0.0026510863099247217,0.08697787672281265,0.0,-0.001290318788960576,0.08697846531867981,0.00512483436614275,0.4990001320838928,15.023101806640625,14.977126121520996
0.0,-0.0003993818536400795,5.040684700012207,0.0,-0.0001359208399662748,4.541684627532959,0.0012677495833486319,0.0,-0.002903454005718231,0.09386732429265976,0.0,-0.0013916036114096642,0.09386788308620453,0.01066030003130436,0.4990001320838928,15.008994102478027,14.946720123291016
0.0,-0.00046033484977670014,5.042630195617676,0.0,-0.00016486691311001778,4.543630123138428,0.0015281840460374951,0.0,-0.0032012818846851587,0.1006842628121376,0.0,-0.0015051770024001598,0.10068482160568237,0.015383150428533554,0.4990001618862152,14.999080657958984,14.945948600769043
0.0,-0.0005278770113363862,5.044710636138916,0.0,-0.0001962191890925169,4.545710563659668,0.0018827593885362148,0.0,-0.0035658208653330803,0.10737399011850357,0.0,-0.0016325075412169099,0.10737457126379013,0.020074380561709404,0.4990001618862152,14.989527702331543,14.936751365661621
0.0,-0.0006035359110683203,5.046921253204346,0.0,-0.0002302693173987791,4.547921180725098,0.0023133454378694296,0.0,-0.004015699960291386,0.11366592347621918,0.0,-0.00177532690577209,0.11366653442382812,0.022984232753515244,0.4990001916885376,14.95018196105957,14.91744613647461
0.0,-0.0006885873153805733,5.048581123352051,0.0,-0.0002668153611011803,4.549581527709961,0.002781286835670471,0.0,-0.0045687127858400345,0.12608696520328522,0.0,-0.0018825674196705222,0.0523831807076931,0.023809902369976044,0.49899977445602417,14.929842948913574,14.920554161071777
0.0,-0.000784885254688561,5.0496907234191895,0.0,-0.00030621571931988,4.5506911277771,0.0032500801607966423,0.0,-0.0052220579236745834,0.13544026017189026,0.0,-0.0020328215323388577,0.02485688030719757,0.02306942641735077,0.49899980425834656,14.92496109008789,14.9332914352417
0.0,-0.0008949964540079236,5.050924777984619,0.0,-0.0003495060373097658,4.551925182342529,0.003708811942487955,0.0,-0.005972647108137608,0.14159859716892242,0.0,-0.0022359956055879593,0.03105226159095764,0.02280375361442566,0.4989998936653137,14.922754287719727,14.925743103027344
0.0,-0.0010208574822172523,5.052281856536865,0.0,-0.000397227966459468,4.553282260894775,0.00414643669500947,0.0,-0.006820047739893198,0.14770671725273132,0.0,-0.0024677373003214598,0.037189170718193054,0.020958712324500084,0.4989999830722809,14.910140991210938,14.93089771270752
0.0,-0.0011652631219476461,5.0544352531433105,0.0,-0.0004509145801421255,4.555435657501221,0.00453172717243433,0.0,-0.0077474238350987434,0.1475456804037094,0.0,-0.002822783775627613,0.11071537435054779,0.01757032796740532,0.49900010228157043,14.899499893188477,14.93761920928955
0.0,-0.0013289796188473701,5.0567097663879395,0.0,-0.0005103317671455443,4.557710647583008,0.004821884911507368,0.0,-0.0087596345692873,0.15673384070396423,0.0,-0.0030777279753237963,0.083075612783432,0.01144544966518879,0.49899977445602417,14.882913589477539,14.951818466186523
0.0,-0.0015118868323042989,5.058432102203369,0.0,-0.0005752846482209861,4.5594329833984375,0.0049634515307843685,0.0,-0.009817225858569145,0.16595956683158875,0.0,-0.0033702345099300146,0.05545126646757126,0.0027112336829304695,0.4989999830722809,14.87088394165039,14.969143867492676
0.0,-0.001717038918286562,5.060950756072998,0.0,-0.0006491919048130512,4.561952114105225,0.004942284431308508,0.0,-0.010872487910091877,0.16900667548179626,0.0,-0.003830630797892809,0.09531645476818085,-0.004827965050935745,0.49899977445602417,14.882364273071289,14.967180252075195
0.0,-0.0019413357367739081,5.062918663024902,0.0,-0.0007302322192117572,4.563920021057129,0.0047870599664747715,0.0,-0.01191500574350357,0.17828747630119324,0.0,-0.004210889805108309,0.0677540972828865,-0.010694460943341255,0.49900010228157043,14.891118049621582,14.95711612701416
0.0,-0.0021872753277420998,5.065685749053955,0.0,-0.0008227442158386111,4.56668758392334,0.004535239189863205,0.0,-0.012893280945718288,0.1815917193889618,0.0,-0.004805086180567741,0.10781560838222504,-0.01448762696236372,0.49900001287460327,14.921998023986816,14.96467113494873
0.0,-0.0024499204009771347,5.067906379699707,0.0,-0.0009244972607120872,4.56890869140625,0.004203977528959513,0.0,-0.01381798554211855,0.19127091765403748,0.0,-0.005288802552968264,0.08053185045719147,-0.018638525158166885,0.49900001287460327,14.929368019104004,14.976065635681152
0.0,-0.0027295220643281937,5.070257663726807,0.0,-0.0010386498179286718,4.571260452270508,0.0037901056930422783,0.0,-0.014645450748503208,0.1978140026330948,0.0,-0.005931025370955467,0.08707990497350693,-0.02274864912033081,0.49900007247924805,14.929332733154297,14.975571632385254
0.0,-0.0030291853472590446,5.074091911315918,0.0,-0.0011712387204170227,4.5750956535339355,0.003297179937362671,0.0,-0.015345090068876743,0.19814865291118622,0.0,-0.006869827397167683,0.16124650835990906,-0.026543933898210526,0.4989997148513794,14.934626579284668,14.977323532104492
